rgi_id,lake_level,image_id,image_date,inventory_doi,contributor,notes
RGI2000-v7.0-G-04-03150,2.0,LE07_L1TP_031009_20000815_20200917_02_T1,2000-08-15,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-03155,1.0,LE07_L1TP_031009_20000815_20200917_02_T1,2000-08-15,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-01651,1.0,LE07_L1TP_031009_20000815_20200917_02_T1,2000-08-15,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-01646,2.0,LE07_L1TP_031009_20000815_20200917_02_T1,2000-08-15,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-01639,3.0,LE07_L1TP_031009_20000815_20200917_02_T1,2000-08-15,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-03083,3.0,LE07_L1TP_031009_20000815_20200917_02_T1,2000-08-15,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-00316,1.0,LE07_L1GT_032008_20010809_20200917_02_T2,2001-08-09,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-00289,1.0,LE07_L1GT_032008_20010809_20200917_02_T2,2001-08-09,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-00271,2.0,LE07_L1GT_032008_20010809_20200917_02_T2,2001-08-09,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-00570,2.0,LE07_L1GT_032008_20010809_20200917_02_T2,2001-08-09,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-00226,2.0,LE07_L1GT_032008_20010809_20200917_02_T2,2001-08-09,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-00530,3.0,LE07_L1GT_032008_20010809_20200917_02_T2,2001-08-09,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-00267,2.0,LE07_L1GT_032008_20010809_20200917_02_T2,2001-08-09,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-00191,2.0,LE07_L1GT_032008_20010809_20200917_02_T2,2001-08-09,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-00202,2.0,LE07_L1GT_032008_20010809_20200917_02_T2,2001-08-09,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-00210,1.0,LE07_L1GT_032008_20010809_20200917_02_T2,2001-08-09,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-00508,2.0,LE07_L1GT_032008_20010809_20200917_02_T2,2001-08-09,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-00487,1.0,LE07_L1GT_032008_20010809_20200917_02_T2,2001-08-09,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-00489,1.0,LE07_L1GT_032008_20010809_20200917_02_T2,2001-08-09,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-00490,1.0,LE07_L1GT_032008_20010809_20200917_02_T2,2001-08-09,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-01459,3.0,LE07_L1GT_032008_20010809_20200917_02_T2,2001-08-09,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-01049,3.0,LE07_L1TP_036008_20000802_20200918_02_T1,2000-08-02,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-01019,3.0,LE07_L1TP_036008_20000802_20200918_02_T1,2000-08-02,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-07656,3.0,LE07_L1TP_016013_20000806_20200917_02_T1,2000-08-06,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-08474,3.0,LE07_L1TP_017013_20000813_20170210_01_T1,2000-08-13,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-00870,3.0,LE07_L1TP_036008_20000802_20200918_02_T1,2000-08-02,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-02890,2.0,LE07_L1TP_028009_20000810_20200917_02_T1,2000-08-10,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-02881,3.0,LE07_L1TP_028009_20000810_20200917_02_T1,2000-08-10,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-02883,1.0,LE07_L1TP_028009_20000810_20200917_02_T1,2000-08-10,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-02888,3.0,LE07_L1TP_028009_20000810_20200917_02_T1,2000-08-10,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-02426,1.0,LE07_L1TP_026010_20000812_20200917_02_T1,2000-08-12,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-04645,3.0,LE07_L1TP_026010_20000812_20200917_02_T1,2000-08-12,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-00661,1.0,LE07_L1TP_026010_20000812_20200917_02_T1,2000-08-12,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-02846,3.0,LE07_L1TP_027010_20000819_20200917_02_T1,2000-08-19,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-03300,2.0,LE07_L1TP_024010_20020820_20200916_02_T1,2002-08-20,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-03567,2.0,LE07_L1TP_021011_20000708_20200918_02_T1,2000-07-08,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-05061,2.0,LE07_L1TP_021011_20000708_20200918_02_T1,2000-07-08,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-03828,3.0,LE07_L1TP_021011_20000708_20200918_02_T1,2000-07-08,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-05146,1.0,LE07_L1TP_021012_20010727_20200917_02_T1,2001-07-27,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-05098,2.0,LE07_L1TP_021012_20010727_20200917_02_T1,2001-07-27,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-05099,1.0,LE07_L1TP_021012_20010727_20200917_02_T1,2001-07-27,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-05554,1.0,LE07_L1TP_019012_20010729_20200917_02_T1,2001-07-29,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-05547,2.0,LE07_L1TP_019012_20010729_20200917_02_T1,2001-07-29,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-08207,2.0,LE07_L1TP_018013_20000820_20200917_02_T1,2000-08-20,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-07416,1.0,LE07_L1TP_016013_20000806_20200917_02_T1,2000-08-06,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-10933,1.0,LE07_L1TP_012019_19990909_20200918_02_T1,1999-09-09,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-00795,2.0,LE07_L1TP_036008_20000802_20200918_02_T1,2000-08-02,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-00865,3.0,LE07_L1TP_036008_20000802_20200918_02_T1,2000-08-02,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-00866,3.0,LE07_L1TP_036008_20000802_20200918_02_T1,2000-08-02,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-01307,2.0,LE07_L1TP_036008_20000802_20200918_02_T1,2000-08-02,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-02445,2.0,LE07_L1TP_027010_20000819_20200917_02_T1,2000-08-19,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-02441,3.0,LE07_L1TP_027010_20000819_20200917_02_T1,2000-08-19,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-02739,1.0,LE07_L1TP_027010_20000819_20200917_02_T1,2000-08-19,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-05106,3.0,LE07_L1TP_021012_20010727_20200917_02_T1,2001-07-27,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-05740,3.0,LE07_L1TP_027010_20000819_20200917_02_T1,2000-08-19,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-09405,2.0,LE07_L1TP_016013_20000806_20200917_02_T1,2000-08-06,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-09411,2.0,LE07_L1TP_016013_20000806_20200917_02_T1,2000-08-06,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-10778,3.0,LE07_L1TP_015015_19990930_20200918_02_T1,1999-09-30,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-10789,2.0,LE07_L1TP_015015_19990930_20200918_02_T1,1999-09-30,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-09533,3.0,LE07_L1TP_015015_19990930_20200918_02_T1,1999-09-30,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-09550,3.0,LE07_L1TP_016015_20000907_20201008_02_T1,2000-09-07,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-10068,2.0,LE07_L1TP_015015_19990930_20200918_02_T1,1999-09-30,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-10389,2.0,LE07_L1TP_015015_19990930_20200918_02_T1,1999-09-30,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-10319,1.0,LE07_L1TP_015015_19990930_20200918_02_T1,1999-09-30,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-10306,1.0,LE07_L1TP_015015_19990930_20200918_02_T1,1999-09-30,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-10310,3.0,LE07_L1TP_015015_19990930_20200918_02_T1,1999-09-30,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-10436,1.0,LE07_L1TP_015015_19990930_20200918_02_T1,1999-09-30,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-10212,2.0,LE07_L1TP_015015_19990930_20200918_02_T1,1999-09-30,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-00001,0.0,LE07_L1GT_032008_20010809_20200917_02_T2,2001-08-09,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-00002,0.0,LE07_L1GT_032008_20010809_20200917_02_T2,2001-08-09,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-00003,0.0,LE07_L1GT_032008_20010809_20200917_02_T2,2001-08-09,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-00004,0.0,LE07_L1GT_032008_20010809_20200917_02_T2,2001-08-09,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-00005,0.0,LE07_L1GT_032008_20010809_20200917_02_T2,2001-08-09,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-00006,0.0,LE07_L1GT_032008_20010809_20200917_02_T2,2001-08-09,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-00007,0.0,LE07_L1GT_032008_20010809_20200917_02_T2,2001-08-09,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-00008,0.0,LE07_L1GT_032008_20010809_20200917_02_T2,2001-08-09,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-00009,0.0,LE07_L1GT_032008_20010809_20200917_02_T2,2001-08-09,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-00010,0.0,LE07_L1GT_032008_20010809_20200917_02_T2,2001-08-09,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-00011,0.0,LE07_L1GT_032008_20010809_20200917_02_T2,2001-08-09,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-00012,0.0,LE07_L1GT_032008_20010809_20200917_02_T2,2001-08-09,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-00013,0.0,LE07_L1GT_032008_20010809_20200917_02_T2,2001-08-09,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-00014,0.0,LE07_L1GT_032008_20010809_20200917_02_T2,2001-08-09,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-00015,0.0,LE07_L1GT_032008_20010809_20200917_02_T2,2001-08-09,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-00016,0.0,LE07_L1GT_032008_20010809_20200917_02_T2,2001-08-09,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-00017,0.0,LE07_L1GT_032008_20010809_20200917_02_T2,2001-08-09,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-00018,0.0,LE07_L1GT_032008_20010809_20200917_02_T2,2001-08-09,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-00019,0.0,LE07_L1GT_032008_20010809_20200917_02_T2,2001-08-09,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-00020,0.0,LE07_L1GT_032008_20010809_20200917_02_T2,2001-08-09,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-00021,0.0,LE07_L1GT_032008_20010809_20200917_02_T2,2001-08-09,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-00022,0.0,LE07_L1GT_032008_20010809_20200917_02_T2,2001-08-09,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-00023,0.0,LE07_L1GT_032008_20010809_20200917_02_T2,2001-08-09,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-00024,0.0,LE07_L1GT_032008_20010809_20200917_02_T2,2001-08-09,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-00025,0.0,LE07_L1GT_032008_20010809_20200917_02_T2,2001-08-09,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-00026,0.0,LE07_L1GT_032008_20010809_20200917_02_T2,2001-08-09,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-00027,0.0,LE07_L1GT_032008_20010809_20200917_02_T2,2001-08-09,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-00028,0.0,LE07_L1GT_032008_20010809_20200917_02_T2,2001-08-09,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-00029,0.0,LE07_L1GT_032008_20010809_20200917_02_T2,2001-08-09,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-00030,0.0,LE07_L1GT_032008_20010809_20200917_02_T2,2001-08-09,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-00031,0.0,LE07_L1GT_032008_20010809_20200917_02_T2,2001-08-09,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-00032,0.0,LE07_L1GT_032008_20010809_20200917_02_T2,2001-08-09,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-00033,0.0,LE07_L1GT_032008_20010809_20200917_02_T2,2001-08-09,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-00034,0.0,LE07_L1GT_032008_20010809_20200917_02_T2,2001-08-09,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-00035,0.0,LE07_L1GT_032008_20010809_20200917_02_T2,2001-08-09,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-00036,0.0,LE07_L1GT_032008_20010809_20200917_02_T2,2001-08-09,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-00037,0.0,LE07_L1GT_032008_20010809_20200917_02_T2,2001-08-09,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-00038,0.0,LE07_L1GT_032008_20010809_20200917_02_T2,2001-08-09,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-00039,0.0,LE07_L1GT_032008_20010809_20200917_02_T2,2001-08-09,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-00040,0.0,LE07_L1GT_032008_20010809_20200917_02_T2,2001-08-09,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-00041,0.0,LE07_L1GT_032008_20010809_20200917_02_T2,2001-08-09,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-00042,0.0,LE07_L1GT_032008_20010809_20200917_02_T2,2001-08-09,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-00043,0.0,LE07_L1GT_032008_20010809_20200917_02_T2,2001-08-09,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-00044,0.0,LE07_L1GT_032008_20010809_20200917_02_T2,2001-08-09,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-00045,0.0,LE07_L1GT_032008_20010809_20200917_02_T2,2001-08-09,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-00046,0.0,LE07_L1GT_032008_20010809_20200917_02_T2,2001-08-09,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-00047,0.0,LE07_L1GT_032008_20010809_20200917_02_T2,2001-08-09,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-00048,0.0,LE07_L1GT_032008_20010809_20200917_02_T2,2001-08-09,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-00049,0.0,LE07_L1GT_032008_20010809_20200917_02_T2,2001-08-09,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-00050,0.0,LE07_L1GT_032008_20010809_20200917_02_T2,2001-08-09,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-00051,0.0,LE07_L1GT_032008_20010809_20200917_02_T2,2001-08-09,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-00052,0.0,LE07_L1GT_032008_20010809_20200917_02_T2,2001-08-09,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-00053,0.0,LE07_L1GT_032008_20010809_20200917_02_T2,2001-08-09,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-00054,0.0,LE07_L1GT_032008_20010809_20200917_02_T2,2001-08-09,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-00055,0.0,LE07_L1GT_032008_20010809_20200917_02_T2,2001-08-09,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-00056,0.0,LE07_L1GT_032008_20010809_20200917_02_T2,2001-08-09,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-00057,0.0,LE07_L1GT_032008_20010809_20200917_02_T2,2001-08-09,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-00058,0.0,LE07_L1GT_032008_20010809_20200917_02_T2,2001-08-09,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-00059,0.0,LE07_L1GT_032008_20010809_20200917_02_T2,2001-08-09,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-00060,0.0,LE07_L1GT_032008_20010809_20200917_02_T2,2001-08-09,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-00061,0.0,LE07_L1GT_032008_20010809_20200917_02_T2,2001-08-09,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-00062,0.0,LE07_L1GT_032008_20010809_20200917_02_T2,2001-08-09,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-00063,0.0,LE07_L1GT_032008_20010809_20200917_02_T2,2001-08-09,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-00064,0.0,LE07_L1GT_032008_20010809_20200917_02_T2,2001-08-09,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-00065,0.0,LE07_L1GT_032008_20010809_20200917_02_T2,2001-08-09,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-00066,0.0,LE07_L1GT_032008_20010809_20200917_02_T2,2001-08-09,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-00067,0.0,LE07_L1GT_032008_20010809_20200917_02_T2,2001-08-09,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-00068,0.0,LE07_L1GT_032008_20010809_20200917_02_T2,2001-08-09,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-00069,0.0,LE07_L1GT_032008_20010809_20200917_02_T2,2001-08-09,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-00070,0.0,LE07_L1GT_032008_20010809_20200917_02_T2,2001-08-09,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-00071,0.0,LE07_L1GT_032008_20010809_20200917_02_T2,2001-08-09,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-00072,0.0,LE07_L1GT_032008_20010809_20200917_02_T2,2001-08-09,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-00073,0.0,LE07_L1GT_032008_20010809_20200917_02_T2,2001-08-09,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-00074,0.0,LE07_L1GT_032008_20010809_20200917_02_T2,2001-08-09,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-00075,0.0,LE07_L1GT_032008_20010809_20200917_02_T2,2001-08-09,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-00076,0.0,LE07_L1GT_032008_20010809_20200917_02_T2,2001-08-09,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-00077,0.0,LE07_L1GT_032008_20010809_20200917_02_T2,2001-08-09,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-00078,0.0,LE07_L1GT_032008_20010809_20200917_02_T2,2001-08-09,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-00079,0.0,LE07_L1GT_032008_20010809_20200917_02_T2,2001-08-09,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-00080,0.0,LE07_L1GT_032008_20010809_20200917_02_T2,2001-08-09,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-00081,0.0,LE07_L1GT_032008_20010809_20200917_02_T2,2001-08-09,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-00082,0.0,LE07_L1GT_032008_20010809_20200917_02_T2,2001-08-09,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-00083,0.0,LE07_L1GT_032008_20010809_20200917_02_T2,2001-08-09,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-00084,0.0,LE07_L1GT_032008_20010809_20200917_02_T2,2001-08-09,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-00085,0.0,LE07_L1GT_032008_20010809_20200917_02_T2,2001-08-09,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-00086,0.0,LE07_L1GT_032008_20010809_20200917_02_T2,2001-08-09,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-00087,0.0,LE07_L1GT_032008_20010809_20200917_02_T2,2001-08-09,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-00088,0.0,LE07_L1GT_032008_20010809_20200917_02_T2,2001-08-09,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-00089,0.0,LE07_L1GT_032008_20010809_20200917_02_T2,2001-08-09,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-00090,0.0,LE07_L1GT_032008_20010809_20200917_02_T2,2001-08-09,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-00091,0.0,LE07_L1GT_032008_20010809_20200917_02_T2,2001-08-09,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-00092,0.0,LE07_L1GT_032008_20010809_20200917_02_T2,2001-08-09,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-00093,0.0,LE07_L1GT_032008_20010809_20200917_02_T2,2001-08-09,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-00094,0.0,LE07_L1GT_032008_20010809_20200917_02_T2,2001-08-09,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-00095,0.0,LE07_L1GT_032008_20010809_20200917_02_T2,2001-08-09,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-00096,0.0,LE07_L1GT_032008_20010809_20200917_02_T2,2001-08-09,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-00097,0.0,LE07_L1GT_032008_20010809_20200917_02_T2,2001-08-09,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-00098,0.0,LE07_L1GT_032008_20010809_20200917_02_T2,2001-08-09,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-00099,0.0,LE07_L1GT_032008_20010809_20200917_02_T2,2001-08-09,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-00100,0.0,LE07_L1GT_032008_20010809_20200917_02_T2,2001-08-09,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-00101,0.0,LE07_L1GT_032008_20010809_20200917_02_T2,2001-08-09,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-00102,0.0,LE07_L1GT_032008_20010809_20200917_02_T2,2001-08-09,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-00103,0.0,LE07_L1GT_032008_20010809_20200917_02_T2,2001-08-09,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-00104,0.0,LE07_L1GT_032008_20010809_20200917_02_T2,2001-08-09,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-00105,0.0,LE07_L1GT_032008_20010809_20200917_02_T2,2001-08-09,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-00106,0.0,LE07_L1GT_032008_20010809_20200917_02_T2,2001-08-09,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-00107,0.0,LE07_L1GT_032008_20010809_20200917_02_T2,2001-08-09,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-00108,0.0,LE07_L1GT_032008_20010809_20200917_02_T2,2001-08-09,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-00109,0.0,LE07_L1GT_032008_20010809_20200917_02_T2,2001-08-09,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-00110,0.0,LE07_L1GT_032008_20010809_20200917_02_T2,2001-08-09,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-00111,0.0,LE07_L1GT_032008_20010809_20200917_02_T2,2001-08-09,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-00112,0.0,LE07_L1GT_032008_20010809_20200917_02_T2,2001-08-09,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-00113,0.0,LE07_L1GT_032008_20010809_20200917_02_T2,2001-08-09,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-00114,0.0,LE07_L1GT_032008_20010809_20200917_02_T2,2001-08-09,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-00115,0.0,LE07_L1GT_032008_20010809_20200917_02_T2,2001-08-09,,Will Kochtitzky and Kaleigh Potter,
